day,tx_count,total_output_satoshis,total_fee_satoshis,avg_fee_satoshis
2023-12-28,417180,69979755751768,23187168714,55580.729454912
2023-12-29,581449,81409191178181,21162799944,36396.657220152
2023-12-30,533823,62306401926026,26429474512,49509.808517055
2023-12-31,731351,57655883469763,35436812722,48453.906157235
2024-01-01,657752,53108415000158,21989481659,33431.265369014
2024-01-02,367319,84925009716297,14249877867,38794.284714376
2024-01-03,502749,85937610499036,14625275834,29090.61148605
2024-01-04,482557,105446096628319,12760369394,26443.237574007
2024-01-05,420884,78610893887668,11688188166,27770.569007137
2024-01-06,382140,56295752403387,8729314651,22843.237167007
2024-01-07,348688,57415919021632,7629310877,21880.050007457
2024-01-08,414359,84772386068557,12492950253,30150.063720107
2024-01-09,468088,114142920304089,11211324736,23951.318418759
2024-01-10,383774,131448210715992,8405762333,21902.896842934
2024-01-11,449075,115191271375821,10128308080,22553.711696265
2024-01-12,375872,144924471284939,10764636954,28639.103082964
2024-01-13,652483,71038437234246,12675167769,19426.050592889
2024-01-14,591806,50589272159365,21907734385,37018.439125321
2024-01-15,408499,70726251462072,11739484570,28738.098673436
2024-01-16,470122,92154857556513,12428360860,26436.458749006
2024-01-17,449415,121212066249204,10459851480,23274.371082407
2024-01-18,484017,113573467675324,12129357209,25059.77519178
2024-01-19,460763,94384237500063,8417113488,18267.7721258
2024-01-20,563331,53192909632813,7218103642,12813.254804014
2024-01-21,600202,56963080103638,7157920744,11925.852869534
2024-01-22,457620,110119969935062,7600262046,16608.238376819
2024-01-23,368462,97532938454459,8851466299,24022.738570056
2024-01-24,372499,110981394372338,6054411570,16253.497512745
2024-01-25,340188,101134701359238,6413321729,18852.286762026
2024-01-26,493218,106836065724512,5523224762,11198.343860119
2024-01-27,597446,64483449784027,5819419444,9740.494444686
2024-01-28,636523,45336343079168,5564473687,8741.983694226
2024-01-29,575203,91477772659142,5573711375,9689.990099148
2024-01-30,523509,113186513521203,5162785183,9861.884290432
2024-01-31,444450,136445954504678,4984143558,11214.182828215
2024-02-01,413272,97983743991238,5715019468,13828.712005652
2024-02-02,429732,85529334458480,6575075955,15300.410383681
2024-02-03,515539,59800258800749,17714604373,34361.327412669
2024-02-04,336211,54374742923044,9842988745,29276.224588131
2024-02-05,281482,84842243881421,6482428403,23029.637429747
2024-02-06,278093,93193409519737,5310194348,19095.030612061
2024-02-07,427538,84527604108565,7307338026,17091.669105436
2024-02-08,285101,96036787117069,5298568660,18584.882760846
2024-02-09,334084,104484279793750,5471694300,16378.199195412
2024-02-10,399252,62882472024030,4118969769,10316.716682697
2024-02-11,329938,63727234145187,2867207599,8690.140568834
2024-02-12,409911,97203384264077,6717328884,16387.286225547
2024-02-13,313178,107380594264571,4743001031,15144.745259884
2024-02-14,296717,123120590398805,5417801676,18259.154938881
2024-02-15,303306,97727979901160,3854925541,12709.691008421
2024-02-16,312782,93583205185503,3281914218,10492.656923992
2024-02-17,327713,55977951877488,2893145591,8828.290580477
2024-02-18,343417,57588233680655,2471238732,7196.029119118
2024-02-19,366108,82920164922168,2915129715,7962.485700941
2024-02-20,397096,99920004627443,3180294503,8008.880731611
2024-02-21,369949,102677220648674,3152972895,8522.723118592
2024-02-22,365090,91555263258406,2824418032,7736.22403243
2024-02-23,409204,80037132365544,3082559418,7533.062770647
2024-02-24,340419,53390662369289,2596199853,7626.483401338
2024-02-25,418801,54058151048958,2431764232,5806.490987366
2024-02-26,356184,97151020183877,3213290561,9021.434317656
2024-02-27,387598,124663443177118,4816835130,12427.399341586
2024-02-28,413800,154148995001425,5994820722,14487.241957467
2024-02-29,407090,135777404256452,7526752609,18489.161141271
2024-03-01,419284,118468852184140,5915798140,14109.286641036
2024-03-02,339311,59733855216031,4200924872,12380.750615217
2024-03-03,385447,63704523902311,4613678205,11969.68248553
2024-03-04,361258,121931000108829,8279483361,22918.477545134
2024-03-05,424347,167729222225642,10321170841,24322.478634231
2024-03-06,381934,142134148470392,6749302936,17671.385464504
2024-03-07,436344,124492477704884,5215660504,11953.093210861
2024-03-08,426928,120220351603407,4805150656,11255.178053442
2024-03-09,359029,67890118191303,4070419202,11337.299220954
2024-03-10,368196,72438704430959,3654145850,9924.458304816
2024-03-11,394098,135792161825521,4103526915,10412.453031987
2024-03-12,341867,138285947346424,3860291378,11291.79294287
2024-03-13,390118,162700832098260,3564534435,9137.067336037
2024-03-14,329706,127644959549461,3375232286,10237.096946977
2024-03-15,307904,115436377501823,3714060523,12062.397770084
2024-03-16,355760,63302628994865,3820667674,10739.452647852
2024-03-17,366109,68535721768760,2552442346,6971.809887219
2024-03-18,416270,96190127601330,4186822142,10057.948307589
2024-03-19,463952,110174079369645,4605466679,9926.601629048
2024-03-20,361515,110893446796293,3324518548,9196.073601372
2024-03-21,327642,87124275058301,3808769839,11624.791201983
2024-03-22,339533,88081016174201,3743395736,11025.130800246
2024-03-23,326610,71671175134380,2456584449,7521.461219803
2024-03-24,331527,51383182624553,2130059524,6424.995623283
2024-03-25,317064,125032471566366,2783097277,8777.714521358
2024-03-26,317742,116176171473196,3169812437,9976.057420801
2024-03-27,355902,98650812329519,3034220638,8525.438570168
2024-03-28,428670,97379487524973,3019377772,7043.594774535
2024-03-29,449421,92303208799236,2931332525,6522.464515454
2024-03-30,490072,52117414827042,2988527823,6098.140320198
2024-03-31,319675,45658536208261,2804897587,8774.216272777
2024-04-01,326410,126375022603240,2724872460,8348.005453264
2024-04-02,357709,108989557932513,2249560801,6288.801235082
2024-04-03,372978,90999311718494,2759327152,7398.096273775
2024-04-04,320607,86469941809676,2305192015,7190.086351826
2024-04-05,348637,96252707739196,2073481621,5947.394054561
2024-04-06,433591,59897192427819,1795771960,4141.626463649
2024-04-07,526130,55494304916431,2172300262,4128.827974075
2024-04-08,455617,98266618722652,3311963192,7269.182651218
2024-04-09,453811,83704101167737,4724576889,10410.891073597
2024-04-10,531054,77378190752886,6983621155,13150.491579011
2024-04-11,476241,81423749676622,10437927248,21917.321792958
2024-04-12,448489,79869651833895,15721908756,35055.282863125
2024-04-13,507173,63967543012361,10549580995,20800.754367839
2024-04-14,473328,67164374680942,7615961817,16090.241475256
2024-04-15,503358,93840865407089,15502178178,30797.520210268
2024-04-16,454669,102853924507299,9483667171,20858.398463498
2024-04-17,385606,99709592008157,11996784834,31111.509763852
2024-04-18,418095,98910785116946,10811277328,25858.422913453
2024-04-19,393190,81179844584753,11694264961,29742.020298075
2024-04-20,631001,38532026131824,125771544525,199320.673857886
2024-04-21,641668,47861715256459,34407552762,53622.048726133
2024-04-22,671771,69475465147825,25393403682,37800.684581502
2024-04-23,927010,73456934766275,43855374348,47308.415602852
2024-04-24,606713,78616701328534,25870972687,42641.203809709
2024-04-25,523070,61465871366024,10568977403,20205.665404248
2024-04-26,445519,78422255666926,9673988749,21713.975720452
2024-04-27,452967,55650820321560,6308552488,13927.178995379
2024-04-28,487521,56409144959457,5322139973,10916.739941459
2024-04-29,403064,77227154312692,4544178458,11274.086641327
2024-04-30,498085,95148834102702,4535024293,9104.920431252
2024-05-01,478881,88551047764117,3777713191,7888.626174352
2024-05-02,559839,73793454856758,3537304202,6318.431195397
2024-05-03,442742,69066939564274,3415646994,7714.757113624
2024-05-04,660263,45361931428236,4589801727,6951.474983454
2024-05-05,625998,44354586579700,12423404547,19845.757569513
2024-05-06,519817,67264297365811,4047732225,7786.840801667
2024-05-07,372643,69999917286989,3593063171,9642.105637299
2024-05-08,450856,66649118226037,3026507945,6712.803966233
2024-05-09,517193,69963623325596,3056279834,5909.360401243
2024-05-10,713791,70725403181480,3121384524,4372.967050579
2024-05-11,719306,43419223294761,3681815721,5118.566675379
2024-05-12,557164,49369661028849,2179776315,3912.270561271
2024-05-13,554780,77214347840221,2645097978,4767.832254227
2024-05-14,422043,69309825299350,2180634206,5166.853154773
2024-05-15,493012,83775614778503,2278746404,4622.091153968
2024-05-16,476659,88419186455057,2269643015,4761.565427276
2024-05-17,573492,83320999090680,2162850381,3771.369750581
2024-05-18,401264,53198243112128,1782395992,4441.953407233
2024-05-19,644119,54152577635772,1635610619,2539.298823665
2024-05-20,626995,80617433408769,1767120324,2818.396197737
2024-05-21,545041,98321757577200,2852338381,5233.254711113
2024-05-22,583279,76646285398085,2126717374,3646.140824545
2024-05-23,744761,65056342717738,2994826016,4021.190712188
2024-05-24,736439,64142545031947,2319905641,3150.166736145
2024-05-25,835040,36240671797028,2109604917,2526.351931644
2024-05-26,852655,51060889921528,1949176350,2286.008233107
2024-05-27,551610,57453769353234,2214902360,4015.341201211
2024-05-28,596790,103083398233940,1802668742,3020.608156973
2024-05-29,725428,71771251776840,3892784731,5366.19034694
2024-05-30,510417,71463054048118,3745567084,7338.249086531
2024-05-31,701471,85051609982069,6930446423,9879.875893658
2024-06-01,740030,43391876959393,4422662876,5976.329170439
2024-06-02,729202,58284023434032,3513340460,4818.06201848
2024-06-03,769224,90866495773032,4374055069,5686.32162933
2024-06-04,627980,85683383209156,3521751326,5608.062877799
2024-06-05,562049,99868573941416,5648290190,10049.462217707
2024-06-06,613472,77525051330840,6586679186,10736.72341362
2024-06-07,263982,68041626052246,31266024100,118439.984923214
2024-06-08,509927,50969892298349,15552307420,30499.085986818
2024-06-09,767920,41439204600845,7358923503,9582.929866392
2024-06-10,658037,67942254583540,6574519279,9991.108826707
2024-06-11,463737,82714894178221,4432667776,9558.581213058
2024-06-12,690560,67475992757549,4658871450,6746.512178522
2024-06-13,731254,58018399196533,5753843422,7868.460783804
2024-06-14,604349,72939925242998,5244576037,8678.058600246
2024-06-15,452945,47418577497227,4501788529,9938.929735398
2024-06-16,461748,45481454503826,3698294763,8009.33574807
2024-06-17,441215,75847239153702,2737325737,6204.063182349
2024-06-18,617202,82100882604523,3727466373,6039.29730137
2024-06-19,634554,60974697027562,3243686590,5111.758164002
2024-06-20,532756,62806923792133,3207885598,6021.303557351
2024-06-21,592843,69034310105843,2756630944,4649.849865816
2024-06-22,681420,35970048632547,2079407849,3051.580301429
2024-06-23,492352,35377021796753,1486313592,3018.802791499
2024-06-24,528326,92599057339684,1966666864,3722.449517911
2024-06-25,536347,62351600190827,2188976759,4081.269698535
2024-06-26,490817,71502824605908,2133275891,4346.37734838
2024-06-27,414624,123370985781655,1810260407,4366.028997357
2024-06-28,593984,76997428145046,1820002101,3064.059134589
2024-06-29,712249,45327811541998,1620721673,2275.498699191
2024-06-30,505127,37321558124925,1342097615,2656.950855923
2024-07-01,611062,66482490942137,1835492272,3003.774202945
2024-07-02,592285,63418173025273,1722970414,2909.022538136
2024-07-03,545044,73764990316501,1615587079,2964.140654699
2024-07-04,538097,87795008566583,1687905574,3136.80539754
2024-07-05,490537,98546876029998,1472065925,3000.92740201
2024-07-06,658042,53882625255710,1551416826,2357.625844551
2024-07-07,673752,53355011740360,1232310391,1829.02669083
2024-07-08,593010,93500015516283,1478327776,2492.922169947
2024-07-09,654037,82429228811284,1321596265,2020.675076486
2024-07-10,631745,84439022363835,1614625088,2555.817755582
2024-07-11,642066,79749172397704,1241755020,1933.999028137
2024-07-12,658355,73768975452904,1230543188,1869.1180108
2024-07-13,735686,53929523690784,1942709037,2640.676915151
2024-07-14,586548,54635209736168,1323134179,2255.798637111
2024-07-15,552901,94979873480894,1320230106,2387.823689955
2024-07-16,529056,113465953699246,1230973474,2326.735683935
2024-07-17,615870,82950007655019,1403412410,2278.74780392
2024-07-18,445574,53319446905208,1005284287,2256.155626226
2024-07-19,507940,77173945058430,1213634279,2389.326060165
2024-07-20,680335,56182661608102,1018315370,1496.785216107
2024-07-21,859629,47137339699842,986597268,1147.701238558
2024-07-22,824999,81593749462609,1371786433,1662.773449422
2024-07-23,838977,97341091323050,1122332795,1337.739646021
2024-07-24,596458,74506309670011,1023998168,1716.798446831
2024-07-25,719711,75192596671987,1067969873,1483.887106075
2024-07-26,459067,60108660061344,1037574629,2260.181256766
2024-07-27,445730,57853262977041,1022380204,2293.72087138
2024-07-28,753703,37578249735947,815857362,1082.465323874
2024-07-29,826129,89625731440380,1086700219,1315.412264913
2024-07-30,683096,97237976692310,971429563,1422.098157506
2024-07-31,562819,99788920281396,1061244378,1885.587334472
2024-08-01,544430,78813797860341,942561542,1731.281417262
2024-08-02,410113,112007690119080,876757802,2137.844452626
2024-08-03,504062,46791488666312,822782838,1632.304831548
2024-08-04,524595,59239012548939,728528958,1388.74552369
2024-08-05,548857,137035094973147,924879723,1685.101443545
2024-08-06,485173,97818900087632,820257927,1690.650400991
2024-08-07,380097,93751646799642,786776233,2069.935392808
2024-08-08,487399,85913592922227,900601860,1847.771251069
2024-08-09,396419,89258967149398,860920982,2171.745002132
2024-08-10,548777,52627410026299,675760334,1231.3933237
2024-08-11,644814,58455793158763,658471554,1021.180610222
2024-08-12,450024,83385084392801,827990100,1839.879873073
2024-08-13,579618,89675949939232,805904479,1390.406231345
2024-08-14,504701,92399151161726,797068608,1579.288743236
2024-08-15,660924,71487826013281,861692903,1303.770029534
2024-08-16,575811,70179971848065,889082515,1544.05267527
2024-08-17,702540,40511629833782,724281380,1030.946821533
2024-08-18,769702,45191553168811,721975856,937.993997677
2024-08-19,553394,84972035368335,886871172,1602.603519373
2024-08-20,717337,83000966342029,996691022,1389.432054948
2024-08-21,687685,78111983915064,847911827,1232.994506206
2024-08-22,795102,76583386908248,10026494952,12610.325407306
2024-08-23,799839,89615776224642,981679278,1227.346100903
2024-08-24,794380,56232931628062,750456521,944.707219467
2024-08-25,705838,49558263303283,702911978,995.854541694
2024-08-26,600722,77201924901530,849892683,1414.785346633
2024-08-27,673811,110550536451705,778902014,1155.965120783
2024-08-28,733530,99851433978635,771303402,1051.495374422
2024-08-29,524362,77650880933905,819652039,1563.14156823
2024-08-30,542101,72228412113697,801337142,1478.206352691
2024-08-31,701952,40679394527972,632567021,901.154239891
2024-09-01,651871,81858314899445,645785370,990.664364575
2024-09-02,754904,72710659014413,760997931,1008.07245822
2024-09-03,582751,98166262096430,847166562,1453.736779516
2024-09-04,722736,93913597795285,777166702,1075.312011578
2024-09-05,721251,84392928571392,1074185881,1489.337111491
2024-09-06,667267,90914394937793,762087899,1142.103384402
2024-09-07,781426,45943953577877,655236788,838.514188164
2024-09-08,910083,54122774338647,632416894,694.900238769
2024-09-09,572398,90073966853949,690245869,1205.884487717
2024-09-10,568630,139097875048615,696168441,1224.290735628
